Date,Open,High,Low,Close,Adj Close,Volume
2015-11-02,3475.959961,3475.959961,3475.959961,3475.959961,3475.959961,0
2015-11-03,3465.489990,3465.489990,3465.489990,3465.489990,3465.489990,0
2015-11-04,3628.540039,3628.540039,3628.540039,3628.540039,3628.540039,0
2015-11-05,3705.969971,3705.969971,3705.969971,3705.969971,3705.969971,0
2015-11-06,3793.370117,3793.370117,3793.370117,3793.370117,3793.370117,0
2015-11-09,3840.350098,3840.350098,3840.350098,3840.350098,3840.350098,0
2015-11-10,3833.239990,3833.239990,3833.239990,3833.239990,3833.239990,0
2015-11-11,3833.649902,3833.649902,3833.649902,3833.649902,3833.649902,0
2015-11-12,3795.320068,3795.320068,3795.320068,3795.320068,3795.320068,0
2015-11-13,3746.239990,3746.239990,3746.239990,3746.239990,3746.239990,0
2015-11-16,3764.129883,3764.129883,3764.129883,3764.129883,3764.129883,0
2015-11-17,3758.389893,3758.389893,3758.389893,3758.389893,3758.389893,0
2015-11-18,3715.580078,3715.580078,3715.580078,3715.580078,3715.580078,0
2015-11-19,3774.969971,3774.969971,3774.969971,3774.969971,3774.969971,0
2015-11-20,3774.379883,3774.379883,3774.379883,3774.379883,3774.379883,0
2015-11-23,3753.330078,3753.330078,3753.330078,3753.330078,3753.330078,0
2015-11-24,3753.889893,3753.889893,3753.889893,3753.889893,3753.889893,0
2015-11-25,3781.610107,3781.610107,3781.610107,3781.610107,3781.610107,0
2015-11-26,3759.429932,3759.429932,3759.429932,3759.429932,3759.429932,0
2015-11-27,3556.989990,3556.989990,3556.989990,3556.989990,3556.989990,0
2015-11-30,3566.409912,3566.409912,3566.409912,3566.409912,3566.409912,0
2015-12-01,3591.699951,3591.699951,3591.699951,3591.699951,3591.699951,0
2015-12-02,3721.959961,3721.959961,3721.959961,3721.959961,3721.959961,0
2015-12-03,3749.300049,3749.300049,3749.300049,3749.300049,3749.300049,0
2015-12-04,3677.590088,3677.590088,3677.590088,3677.590088,3677.590088,0
2015-12-07,3687.610107,3687.610107,3687.610107,3687.610107,3687.610107,0
2015-12-08,3623.020020,3623.020020,3623.020020,3623.020020,3623.020020,0
2015-12-09,3635.939941,3635.939941,3635.939941,3635.939941,3635.939941,0
2015-12-10,3623.080078,3623.080078,3623.080078,3623.080078,3623.080078,0
2015-12-11,3608.060059,3608.060059,3608.060059,3608.060059,3608.060059,0
2015-12-14,3711.320068,3711.320068,3711.320068,3711.320068,3711.320068,0
2015-12-15,3694.389893,3694.389893,3694.389893,3694.389893,3694.389893,0
2015-12-16,3685.439941,3685.439941,3685.439941,3685.439941,3685.439941,0
2015-12-17,3755.889893,3755.889893,3755.889893,3755.889893,3755.889893,0
2015-12-18,3767.909912,3767.909912,3767.909912,3767.909912,3767.909912,0
2015-12-21,3865.969971,3865.969971,3865.969971,3865.969971,3865.969971,0
2015-12-22,3876.729980,3876.729980,3876.729980,3876.729980,3876.729980,0
2015-12-23,3866.379883,3866.379883,3866.379883,3866.379883,3866.379883,0
2015-12-24,3829.399902,3829.399902,3829.399902,3829.399902,3829.399902,0
2015-12-25,3838.199951,3838.199951,3838.199951,3838.199951,3838.199951,0
2015-12-28,3727.629883,3727.629883,3727.629883,3727.629883,3727.629883,0
2015-12-29,3761.879883,3761.879883,3761.879883,3761.879883,3761.879883,0
2015-12-30,3765.179932,3765.179932,3765.179932,3765.179932,3765.179932,0
2015-12-31,3731.000000,3731.000000,3731.000000,3731.000000,3731.000000,0
2016-01-04,3469.070068,3469.070068,3469.070068,3469.070068,3469.070068,0
2016-01-05,3478.780029,3478.780029,3478.780029,3478.780029,3478.780029,0
2016-01-06,3539.810059,3539.810059,3539.810059,3539.810059,3539.810059,0
2016-01-07,3294.379883,3294.379883,3294.379883,3294.379883,3294.379883,0
2016-01-08,3361.560059,3361.560059,3361.560059,3361.560059,3361.560059,0
2016-01-11,3192.449951,3192.449951,3192.449951,3192.449951,3192.449951,0
2016-01-12,3215.709961,3215.709961,3215.709961,3215.709961,3215.709961,0
2016-01-13,3155.879883,3155.879883,3155.879883,3155.879883,3155.879883,0
2016-01-14,3221.570068,3221.570068,3221.570068,3221.570068,3221.570068,0
2016-01-15,3118.729980,3118.729980,3118.729980,3118.729980,3118.729980,0
2016-01-18,3130.729980,3130.729980,3130.729980,3130.729980,3130.729980,0
2016-01-19,3223.120117,3223.120117,3223.120117,3223.120117,3223.120117,0
2016-01-20,3174.379883,3174.379883,3174.379883,3174.379883,3174.379883,0
2016-01-21,3081.340088,3081.340088,3081.340088,3081.340088,3081.340088,0
2016-01-22,3113.459961,3113.459961,3113.459961,3113.459961,3113.459961,0
2016-01-25,3128.889893,3128.889893,3128.889893,3128.889893,3128.889893,0
2016-01-26,2940.510010,2940.510010,2940.510010,2940.510010,2940.510010,0
2016-01-27,2930.350098,2930.350098,2930.350098,2930.350098,2930.350098,0
2016-01-28,2853.760010,2853.760010,2853.760010,2853.760010,2853.760010,0
2016-01-29,2946.090088,2946.090088,2946.090088,2946.090088,2946.090088,0
2016-02-01,2901.050049,2901.050049,2901.050049,2901.050049,2901.050049,0
2016-02-02,2961.330078,2961.330078,2961.330078,2961.330078,2961.330078,0
2016-02-03,2948.639893,2948.639893,2948.639893,2948.639893,2948.639893,0
2016-02-04,2984.760010,2984.760010,2984.760010,2984.760010,2984.760010,0
2016-02-05,2963.790039,2963.790039,2963.790039,2963.790039,2963.790039,0
2016-02-15,2946.709961,2946.709961,2946.709961,2946.709961,2946.709961,0
2016-02-16,3037.030029,3037.030029,3037.030029,3037.030029,3037.030029,0
2016-02-17,3063.320068,3063.320068,3063.320068,3063.320068,3063.320068,0
2016-02-18,3053.699951,3053.699951,3053.699951,3053.699951,3053.699951,0
2016-02-19,3051.580078,3051.580078,3051.580078,3051.580078,3051.580078,0
2016-02-22,3118.870117,3118.870117,3118.870117,3118.870117,3118.870117,0
2016-02-23,3089.360107,3089.360107,3089.360107,3089.360107,3089.360107,0
2016-02-24,3109.540039,3109.540039,3109.540039,3109.540039,3109.540039,0
2016-02-25,2918.750000,2918.750000,2918.750000,2918.750000,2918.750000,0
2016-02-26,2948.030029,2948.030029,2948.030029,2948.030029,2948.030029,0
2016-02-29,2877.469971,2877.469971,2877.469971,2877.469971,2877.469971,0
2016-03-01,2930.689941,2930.689941,2930.689941,2930.689941,2930.689941,0
2016-03-02,3051.330078,3051.330078,3051.330078,3051.330078,3051.330078,0
2016-03-03,3058.419922,3058.419922,3058.419922,3058.419922,3058.419922,0
2016-03-04,3093.889893,3093.889893,3093.889893,3093.889893,3093.889893,0
2016-03-07,3104.840088,3104.840088,3104.840088,3104.840088,3104.840088,0
2016-03-08,3107.669922,3107.669922,3107.669922,3107.669922,3107.669922,0
2016-03-09,3071.909912,3071.909912,3071.909912,3071.909912,3071.909912,0
2016-03-10,3013.149902,3013.149902,3013.149902,3013.149902,3013.149902,0
2016-03-11,3018.280029,3018.280029,3018.280029,3018.280029,3018.280029,0
2016-03-14,3065.689941,3065.689941,3065.689941,3065.689941,3065.689941,0
2016-03-15,3074.780029,3074.780029,3074.780029,3074.780029,3074.780029,0
2016-03-16,3090.030029,3090.030029,3090.030029,3090.030029,3090.030029,0
2016-03-17,3124.199951,3124.199951,3124.199951,3124.199951,3124.199951,0
2016-03-18,3171.959961,3171.959961,3171.959961,3171.959961,3171.959961,0
2016-03-21,3249.439941,3249.439941,3249.439941,3249.439941,3249.439941,0
2016-03-22,3225.790039,3225.790039,3225.790039,3225.790039,3225.790039,0
2016-03-23,3236.090088,3236.090088,3236.090088,3236.090088,3236.090088,0
2016-03-24,3181.850098,3181.850098,3181.850098,3181.850098,3181.850098,0
2016-03-25,3197.820068,3197.820068,3197.820068,3197.820068,3197.820068,0
2016-03-28,3169.729980,3169.729980,3169.729980,3169.729980,3169.729980,0
2016-03-29,3135.409912,3135.409912,3135.409912,3135.409912,3135.409912,0
2016-03-30,3216.270020,3216.270020,3216.270020,3216.270020,3216.270020,0
2016-03-31,3218.090088,3218.090088,3218.090088,3218.090088,3218.090088,0
2016-04-01,3221.899902,3221.899902,3221.899902,3221.899902,3221.899902,0
2016-04-05,3270.699951,3270.699951,3270.699951,3270.699951,3270.699951,0
2016-04-06,3257.530029,3257.530029,3257.530029,3257.530029,3257.530029,0
2016-04-07,3209.290039,3209.290039,3209.290039,3209.290039,3209.290039,0
2016-04-08,3173.090088,3173.090088,3173.090088,3173.090088,3173.090088,0
2016-04-11,3230.100098,3230.100098,3230.100098,3230.100098,3230.100098,0
2016-04-12,3218.449951,3218.449951,3218.449951,3218.449951,3218.449951,0
2016-04-13,3261.379883,3261.379883,3261.379883,3261.379883,3261.379883,0
2016-04-14,3275.830078,3275.830078,3275.830078,3275.830078,3275.830078,0
2016-04-15,3272.209961,3272.209961,3272.209961,3272.209961,3272.209961,0
2016-04-18,3228.449951,3228.449951,3228.449951,3228.449951,3228.449951,0
2016-04-19,3238.300049,3238.300049,3238.300049,3238.300049,3238.300049,0
2016-04-20,3181.030029,3181.030029,3181.030029,3181.030029,3181.030029,0
2016-04-21,3160.600098,3160.600098,3160.600098,3160.600098,3160.600098,0
2016-04-22,3174.899902,3174.899902,3174.899902,3174.899902,3174.899902,0
2016-04-25,3162.030029,3162.030029,3162.030029,3162.030029,3162.030029,0
2016-04-26,3179.159912,3179.159912,3179.159912,3179.159912,3179.159912,0
2016-04-27,3165.919922,3165.919922,3165.919922,3165.919922,3165.919922,0
2016-04-28,3160.580078,3160.580078,3160.580078,3160.580078,3160.580078,0
2016-04-29,3156.750000,3156.750000,3156.750000,3156.750000,3156.750000,0
2016-05-03,3210.219971,3210.219971,3210.219971,3210.219971,3210.219971,0
2016-05-04,3209.459961,3209.459961,3209.459961,3209.459961,3209.459961,0
2016-05-05,3213.919922,3213.919922,3213.919922,3213.919922,3213.919922,0
2016-05-06,3130.350098,3130.350098,3130.350098,3130.350098,3130.350098,0
2016-05-09,3065.620117,3065.620117,3065.620117,3065.620117,3065.620117,0
2016-05-10,3069.110107,3069.110107,3069.110107,3069.110107,3069.110107,0
2016-05-11,3082.810059,3082.810059,3082.810059,3082.810059,3082.810059,0
2016-05-12,3090.139893,3090.139893,3090.139893,3090.139893,3090.139893,0
2016-05-13,3074.939941,3074.939941,3074.939941,3074.939941,3074.939941,0
2016-05-16,3095.310059,3095.310059,3095.310059,3095.310059,3095.310059,0
2016-05-17,3086.020020,3086.020020,3086.020020,3086.020020,3086.020020,0
2016-05-18,3068.040039,3068.040039,3068.040039,3068.040039,3068.040039,0
2016-05-19,3062.500000,3062.500000,3062.500000,3062.500000,3062.500000,0
2016-05-20,3078.219971,3078.219971,3078.219971,3078.219971,3078.219971,0
2016-05-23,3087.219971,3087.219971,3087.219971,3087.219971,3087.219971,0
2016-05-24,3063.560059,3063.560059,3063.560059,3063.560059,3063.560059,0
2016-05-25,3059.229980,3059.229980,3059.229980,3059.229980,3059.229980,0
2016-05-26,3064.209961,3064.209961,3064.209961,3064.209961,3064.209961,0
2016-05-27,3062.500000,3062.500000,3062.500000,3062.500000,3062.500000,0
2016-05-30,3066.709961,3066.709961,3066.709961,3066.709961,3066.709961,0
2016-05-31,3169.560059,3169.560059,3169.560059,3169.560059,3169.560059,0
2016-06-01,3160.550049,3160.550049,3160.550049,3160.550049,3160.550049,0
2016-06-02,3167.100098,3167.100098,3167.100098,3167.100098,3167.100098,0
2016-06-03,3189.330078,3189.330078,3189.330078,3189.330078,3189.330078,0
2016-06-06,3178.790039,3178.790039,3178.790039,3178.790039,3178.790039,0
2016-06-07,3177.050049,3177.050049,3177.050049,3177.050049,3177.050049,0
2016-06-08,3163.989990,3163.989990,3163.989990,3163.989990,3163.989990,0
2016-06-13,3066.340088,3066.340088,3066.340088,3066.340088,3066.340088,0
2016-06-14,3075.979980,3075.979980,3075.979980,3075.979980,3075.979980,0
2016-06-15,3116.370117,3116.370117,3116.370117,3116.370117,3116.370117,0
2016-06-16,3094.669922,3094.669922,3094.669922,3094.669922,3094.669922,0
2016-06-17,3110.360107,3110.360107,3110.360107,3110.360107,3110.360107,0
2016-06-20,3112.669922,3112.669922,3112.669922,3112.669922,3112.669922,0
2016-06-21,3106.320068,3106.320068,3106.320068,3106.320068,3106.320068,0
